Time,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source
0 days 00:00:01.957000,2023-05-28 12:01:02.333562,1666,0,0,104,True,1,car
0 days 00:00:01.957000,2023-05-28 12:01:02.533532,1666,0,0,104,True,1,car
0 days 00:00:01.957000,2023-05-28 12:01:02.933473,1666,0,0,104,True,1,car
0 days 00:00:03.237000,2023-05-28 12:01:03.333413,1666,0,0,104,True,1,car
0 days 00:00:03.237000,2023-05-28 12:01:03.493389,1666,0,0,104,True,1,car
0 days 00:00:03.237000,2023-05-28 12:01:03.773348,1666,0,0,104,True,1,car
0 days 00:00:03.237000,2023-05-28 12:01:03.933324,1666,0,0,104,True,1,car
0 days 00:00:03.237000,2023-05-28 12:01:04.213282,1666,0,0,104,True,1,car
0 days 00:00:03.997000,2023-05-28 12:01:04.373258,1666,0,0,104,True,1,car
0 days 00:00:03.997000,2023-05-28 12:01:04.773199,1666,0,0,104,True,1,car
0 days 00:00:03.997000,2023-05-28 12:01:04.973168,1666,0,0,104,True,1,car
0 days 00:00:05.237000,2023-05-28 12:01:05.293121,1666,0,0,104,True,1,car
0 days 00:00:05.237000,2023-05-28 12:01:05.693062,1666,0,0,104,True,1,car
0 days 00:00:05.237000,2023-05-28 12:01:05.973019,1666,0,0,104,True,1,car
0 days 00:00:05.237000,2023-05-28 12:01:06.213984,1666,0,0,104,True,1,car
0 days 00:00:06.317000,2023-05-28 12:01:06.453948,1666,0,0,104,True,1,car
0 days 00:00:06.317000,2023-05-28 12:01:06.693913,1666,0,0,104,True,1,car
0 days 00:00:06.317000,2023-05-28 12:01:06.933876,1666,0,0,104,True,1,car
0 days 00:00:06.317000,2023-05-28 12:01:07.293823,1666,0,0,104,True,1,car
0 days 00:00:07.357000,2023-05-28 12:01:07.533787,1666,0,0,104,True,1,car
0 days 00:00:07.357000,2023-05-28 12:01:07.773752,1666,0,0,104,True,1,car
0 days 00:00:07.357000,2023-05-28 12:01:08.173692,1666,0,0,104,True,1,car
0 days 00:00:07.357000,2023-05-28 12:01:08.333668,1666,0,0,104,True,1,car
0 days 00:00:08.357000,2023-05-28 12:01:08.493644,1666,0,0,104,True,1,car
0 days 00:00:08.357000,2023-05-28 12:01:08.693615,1666,0,0,104,True,1,car
0 days 00:00:08.357000,2023-05-28 12:01:08.853591,1666,0,0,104,True,1,car
0 days 00:00:08.357000,2023-05-28 12:01:09.093554,1666,0,0,104,True,1,car
0 days 00:00:08.357000,2023-05-28 12:01:09.333519,1666,0,0,104,True,1,car
0 days 00:00:09.157000,2023-05-28 12:01:09.493495,1666,0,0,104,True,1,car
0 days 00:00:09.157000,2023-05-28 12:01:09.853442,1666,0,0,104,True,1,car
0 days 00:00:09.157000,2023-05-28 12:01:10.133399,1666,0,0,104,True,1,car
0 days 00:00:10.277000,2023-05-28 12:01:10.453352,1666,0,0,104,True,1,car
0 days 00:00:10.277000,2023-05-28 12:01:10.653322,1666,0,0,104,True,1,car
0 days 00:00:10.277000,2023-05-28 12:01:10.933280,1666,0,0,104,True,1,car
0 days 00:00:10.277000,2023-05-28 12:01:11.253233,1666,0,0,104,True,1,car
