Time,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source
0 days 00:00:02.533000,2019-05-26 12:40:02.071456,0,0,0,0,False,0,car
0 days 00:00:02.533000,2019-05-26 12:40:02.311421,0,0,0,0,False,0,car
0 days 00:00:02.533000,2019-05-26 12:40:02.551387,0,0,0,0,False,0,car
0 days 00:00:02.533000,2019-05-26 12:40:02.791354,0,0,0,0,False,0,car
0 days 00:00:02.533000,2019-05-26 12:40:02.992325,0,0,0,0,False,0,car
0 days 00:00:03.252000,2019-05-26 12:40:03.231291,0,0,0,0,False,0,car
0 days 00:00:03.252000,2019-05-26 12:40:03.471257,0,0,0,0,False,0,car
0 days 00:00:03.252000,2019-05-26 12:40:03.711222,0,0,0,0,False,0,car
0 days 00:00:04.453000,2019-05-26 12:40:03.991183,0,0,0,0,False,0,car
0 days 00:00:04.453000,2019-05-26 12:40:04.231148,0,0,0,0,False,0,car
0 days 00:00:04.453000,2019-05-26 12:40:04.471114,0,0,0,0,False,0,car
0 days 00:00:04.453000,2019-05-26 12:40:04.672085,0,0,0,0,False,0,car
0 days 00:00:04.453000,2019-05-26 12:40:04.912052,0,0,0,0,False,0,car
0 days 00:00:05.612000,2019-05-26 12:40:05.152018,0,0,0,0,False,0,car
0 days 00:00:05.612000,2019-05-26 12:40:05.390983,0,0,0,0,False,0,car
0 days 00:00:05.612000,2019-05-26 12:40:05.630949,0,0,0,0,False,0,car
0 days 00:00:05.612000,2019-05-26 12:40:05.870915,0,0,0,0,False,0,car
0 days 00:00:05.612000,2019-05-26 12:40:06.071887,0,0,0,0,False,0,car
0 days 00:00:06.571000,2019-05-26 12:40:06.311852,0,0,0,0,False,0,car
0 days 00:00:06.571000,2019-05-26 12:40:06.551818,1202,0,0,0,False,0,car
0 days 00:00:06.571000,2019-05-26 12:40:06.791784,1191,0,0,0,False,0,car
0 days 00:00:06.571000,2019-05-26 12:40:07.030750,1165,0,0,0,False,0,car
0 days 00:00:07.492000,2019-05-26 12:40:07.231720,1154,0,0,0,False,0,car
0 days 00:00:07.492000,2019-05-26 12:40:07.471687,1147,0,0,0,False,0,car
0 days 00:00:07.492000,2019-05-26 12:40:07.711653,1139,0,0,0,False,0,car
0 days 00:00:07.492000,2019-05-26 12:40:07.951619,1135,0,0,0,False,0,car
0 days 00:00:08.412000,2019-05-26 12:40:08.191585,1136,0,0,0,False,0,car
0 days 00:00:08.412000,2019-05-26 12:40:08.431550,1134,0,0,0,False,0,car
0 days 00:00:08.412000,2019-05-26 12:40:08.670517,1135,0,0,0,False,0,car
0 days 00:00:08.412000,2019-05-26 12:40:08.871488,1136,0,0,0,False,0,car
0 days 00:00:09.652000,2019-05-26 12:40:09.151449,1133,0,0,0,False,0,car
0 days 00:00:09.652000,2019-05-26 12:40:09.391414,1126,0,0,0,False,0,car
0 days 00:00:09.652000,2019-05-26 12:40:09.631380,1119,0,0,0,False,0,car
0 days 00:00:09.652000,2019-05-26 12:40:09.871346,1116,0,0,0,False,0,car
0 days 00:00:09.652000,2019-05-26 12:40:10.111312,1110,0,0,0,False,0,car
0 days 00:00:10.572000,2019-05-26 12:40:10.312283,1108,0,0,0,False,0,car
0 days 00:00:10.572000,2019-05-26 12:40:10.551249,1098,0,0,0,False,0,car
0 days 00:00:10.572000,2019-05-26 12:40:10.791215,1087,0,0,0,False,0,car
0 days 00:00:10.572000,2019-05-26 12:40:11.031181,1074,0,0,0,False,0,car
0 days 00:00:11.732000,2019-05-26 12:40:11.271146,1067,0,0,0,False,0,car
0 days 00:00:11.732000,2019-05-26 12:40:11.472117,1056,0,0,0,False,0,car
0 days 00:00:11.732000,2019-05-26 12:40:11.712084,1039,0,0,0,False,0,car
0 days 00:00:11.732000,2019-05-26 12:40:11.952050,1024,0,0,0,False,0,car
0 days 00:00:11.732000,2019-05-26 12:40:12.191016,1008,0,0,0,False,0,car
0 days 00:00:12.652000,2019-05-26 12:40:12.430981,991,0,0,0,False,0,car
0 days 00:00:12.652000,2019-05-26 12:40:12.631953,979,0,0,0,False,0,car
0 days 00:00:12.652000,2019-05-26 12:40:12.871919,968,0,0,0,False,0,car
0 days 00:00:12.652000,2019-05-26 12:40:13.111885,978,0,0,0,False,0,car
0 days 00:00:13.572000,2019-05-26 12:40:13.351850,972,0,0,0,False,0,car
0 days 00:00:13.572000,2019-05-26 12:40:13.591816,983,0,0,0,False,0,car
0 days 00:00:13.572000,2019-05-26 12:40:13.830782,978,0,0,0,False,0,car
0 days 00:00:13.572000,2019-05-26 12:40:14.031754,978,0,0,0,False,0,car
0 days 00:00:14.772000,2019-05-26 12:40:14.271719,1267,0,0,0,False,0,car
0 days 00:00:14.772000,2019-05-26 12:40:14.511685,2873,0,0,0,False,0,car
0 days 00:00:14.772000,2019-05-26 12:40:14.751651,4076,0,0,0,False,0,car
0 days 00:00:14.772000,2019-05-26 12:40:14.991617,4214,0,0,0,False,0,car
0 days 00:00:14.772000,2019-05-26 12:40:15.231582,4250,0,0,0,False,0,car
0 days 00:00:15.732000,2019-05-26 12:40:15.471548,4083,0,0,0,False,0,car
0 days 00:00:15.732000,2019-05-26 12:40:15.711515,4069,0,0,0,False,0,car
0 days 00:00:15.732000,2019-05-26 12:40:15.951481,4131,0,0,0,False,0,car
0 days 00:00:15.732000,2019-05-26 12:40:16.191446,4250,0,0,0,False,0,car
0 days 00:00:16.693000,2019-05-26 12:40:16.431412,4310,0,0,0,False,0,car
0 days 00:00:16.693000,2019-05-26 12:40:16.671378,4325,0,0,0,False,0,car
0 days 00:00:16.693000,2019-05-26 12:40:16.911344,4254,0,0,0,False,0,car
0 days 00:00:16.693000,2019-05-26 12:40:17.152310,4085,0,0,0,False,0,car
0 days 00:00:17.652000,2019-05-26 12:40:17.392275,4170,0,0,0,False,0,car
0 days 00:00:17.652000,2019-05-26 12:40:17.631242,4099,0,0,0,False,0,car
0 days 00:00:17.652000,2019-05-26 12:40:17.871207,4115,0,0,0,False,0,car
0 days 00:00:17.652000,2019-05-26 12:40:18.111173,4187,0,0,0,False,0,car
0 days 00:00:18.653000,2019-05-26 12:40:18.431127,4187,0,0,0,False,0,car
0 days 00:00:18.653000,2019-05-26 12:40:18.671093,4078,0,0,0,False,0,car
0 days 00:00:18.653000,2019-05-26 12:40:18.911059,4197,0,0,0,False,0,car
0 days 00:00:18.653000,2019-05-26 12:40:19.112031,4109,0,0,0,False,0,car
0 days 00:00:19.812000,2019-05-26 12:40:19.351996,4078,0,0,0,False,0,car
0 days 00:00:19.812000,2019-05-26 12:40:19.591962,4024,0,0,0,False,0,car
0 days 00:00:19.812000,2019-05-26 12:40:19.830929,4046,0,0,0,False,0,car
0 days 00:00:19.812000,2019-05-26 12:40:20.070895,4002,0,0,0,False,0,car
0 days 00:00:19.812000,2019-05-26 12:40:20.271865,4099,0,0,0,False,0,car
0 days 00:00:20.772000,2019-05-26 12:40:20.511831,4005,0,0,0,False,0,car
0 days 00:00:20.772000,2019-05-26 12:40:20.751797,4002,0,0,0,False,0,car
0 days 00:00:20.772000,2019-05-26 12:40:20.991763,4031,0,0,0,False,0,car
0 days 00:00:20.772000,2019-05-26 12:40:21.231728,4006,0,0,0,False,0,car
0 days 00:00:21.732000,2019-05-26 12:40:21.471694,3969,0,0,0,False,0,car
0 days 00:00:21.732000,2019-05-26 12:40:21.711660,4133,0,0,0,False,0,car
0 days 00:00:21.732000,2019-05-26 12:40:21.951627,4077,0,0,0,False,0,car
0 days 00:00:21.732000,2019-05-26 12:40:22.191592,4184,0,0,0,False,0,car
0 days 00:00:22.892000,2019-05-26 12:40:22.431558,4139,0,0,0,False,0,car
0 days 00:00:22.892000,2019-05-26 12:40:22.671524,3708,0,0,0,False,0,car
0 days 00:00:22.892000,2019-05-26 12:40:22.872496,2703,0,0,0,False,0,car
0 days 00:00:22.892000,2019-05-26 12:40:23.112462,1162,0,0,0,False,0,car
0 days 00:00:22.892000,2019-05-26 12:40:23.351427,0,0,0,0,False,0,car
0 days 00:00:23.892000,2019-05-26 12:40:23.591393,0,0,0,0,False,0,car
0 days 00:00:23.892000,2019-05-26 12:40:23.871353,0,0,0,0,False,0,car
0 days 00:00:23.892000,2019-05-26 12:40:24.111319,0,0,0,0,False,0,car
0 days 00:00:23.892000,2019-05-26 12:40:24.351284,0,0,0,0,False,0,car
0 days 00:00:24.812000,2019-05-26 12:40:24.552256,0,0,0,0,False,0,car
0 days 00:00:24.812000,2019-05-26 12:40:24.792222,0,0,0,0,False,0,car
0 days 00:00:24.812000,2019-05-26 12:40:25.032188,0,0,0,0,False,0,car
