Time,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source
0 days 00:00:00,2018-05-27 13:05:52.114181,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:52.354146,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:52.594112,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:52.834078,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:53.074044,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:53.314009,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:53.553975,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:53.793941,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:54.033907,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:54.273873,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:54.513838,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:54.753804,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:54.993770,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:55.233735,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:55.473701,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:55.753662,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:55.993628,0,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:56.233593,1400,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:56.434565,1705,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:56.673531,1743,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:56.913497,1767,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:57.153462,1772,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:57.393428,1766,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:57.673388,1782,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:57.874360,1794,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:58.114326,1814,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:58.354291,1823,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:58.594257,1831,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:58.834223,1834,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:59.074189,1839,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:59.313154,1842,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:59.514126,1844,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:59.754092,1847,0,0,0,False,1,car
0 days 00:00:00,2018-05-27 13:05:59.994058,1848,0,0,0,False,1,car
0 days 00:00:00.924000,2018-05-27 13:06:00.234023,1848,0,0,0,False,1,car
0 days 00:00:00.924000,2018-05-27 13:06:00.473989,1848,0,0,0,False,1,car
0 days 00:00:00.924000,2018-05-27 13:06:00.713955,2124,0,0,0,False,1,car
0 days 00:00:00.924000,2018-05-27 13:06:00.953921,3517,0,0,0,False,1,car
0 days 00:00:01.924000,2018-05-27 13:06:01.193886,4097,0,0,0,False,1,car
0 days 00:00:01.924000,2018-05-27 13:06:01.433852,4209,0,0,0,False,1,car
0 days 00:00:01.924000,2018-05-27 13:06:01.713812,4154,0,0,0,False,1,car
0 days 00:00:01.924000,2018-05-27 13:06:01.953779,4093,0,0,0,False,1,car
0 days 00:00:02.884000,2018-05-27 13:06:02.193744,4079,0,0,0,False,1,car
0 days 00:00:02.884000,2018-05-27 13:06:02.473704,4079,0,0,0,False,1,car
0 days 00:00:02.884000,2018-05-27 13:06:02.674675,4091,0,0,0,False,1,car
0 days 00:00:02.884000,2018-05-27 13:06:02.913642,4105,0,0,0,False,1,car
0 days 00:00:03.805000,2018-05-27 13:06:03.153607,4078,0,0,0,False,1,car
0 days 00:00:03.805000,2018-05-27 13:06:03.393573,3999,0,0,0,False,1,car
0 days 00:00:03.805000,2018-05-27 13:06:03.633539,4060,0,0,0,False,1,car
0 days 00:00:03.805000,2018-05-27 13:06:03.834510,4050,0,0,0,False,1,car
0 days 00:00:04.764000,2018-05-27 13:06:04.074477,4053,0,0,0,False,1,car
0 days 00:00:04.764000,2018-05-27 13:06:04.314442,4016,0,0,0,False,1,car
0 days 00:00:04.764000,2018-05-27 13:06:04.553408,3984,0,0,0,False,1,car
0 days 00:00:04.764000,2018-05-27 13:06:04.793374,4049,0,0,0,False,1,car
0 days 00:00:05.965000,2018-05-27 13:06:05.033339,4010,0,0,0,False,1,car
0 days 00:00:05.965000,2018-05-27 13:06:05.234310,4013,0,0,0,False,1,car
0 days 00:00:05.965000,2018-05-27 13:06:05.474276,4052,0,0,0,False,1,car
0 days 00:00:05.965000,2018-05-27 13:06:05.754237,3997,0,0,0,False,1,car
0 days 00:00:05.965000,2018-05-27 13:06:05.994203,4006,0,0,0,False,1,car
0 days 00:00:06.445000,2018-05-27 13:06:06.234168,3948,0,0,0,False,1,car
0 days 00:00:06.445000,2018-05-27 13:06:06.474134,3973,0,0,0,False,1,car
0 days 00:00:07.924000,2018-05-27 13:06:06.714100,3871,0,0,0,False,1,car
0 days 00:00:07.924000,2018-05-27 13:06:06.994060,4001,0,0,0,False,1,car
0 days 00:00:07.924000,2018-05-27 13:06:07.234025,3802,0,0,0,False,1,car
0 days 00:00:07.924000,2018-05-27 13:06:07.473991,3949,0,0,0,False,1,car
0 days 00:00:07.924000,2018-05-27 13:06:07.713957,3914,0,0,0,False,1,car
0 days 00:00:07.924000,2018-05-27 13:06:07.953923,3997,0,0,0,False,1,car
0 days 00:00:08.404000,2018-05-27 13:06:08.193889,4022,0,0,0,False,1,car
0 days 00:00:08.404000,2018-05-27 13:06:08.433855,3998,0,0,0,False,1,car
