Time,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source
0 days 00:00:03.597000,2024-05-26 12:08:08.225444,403,0,0,104,True,1,car
0 days 00:00:03.597000,2024-05-26 12:08:08.505402,403,0,0,104,True,1,car
0 days 00:00:03.597000,2024-05-26 12:08:08.745366,403,0,0,104,True,1,car
0 days 00:00:03.597000,2024-05-26 12:08:08.985331,403,0,0,104,True,1,car
0 days 00:00:04.637000,2024-05-26 12:08:09.145307,403,0,0,104,True,1,car
0 days 00:00:04.637000,2024-05-26 12:08:09.385271,403,0,0,104,True,1,car
0 days 00:00:04.637000,2024-05-26 12:08:09.865199,403,0,0,104,True,1,car
0 days 00:00:04.637000,2024-05-26 12:08:10.025176,403,0,0,104,True,1,car
0 days 00:00:05.397000,2024-05-26 12:08:10.265140,403,0,0,104,True,1,car
0 days 00:00:05.397000,2024-05-26 12:08:10.465110,403,0,0,104,True,1,car
0 days 00:00:05.397000,2024-05-26 12:08:10.625086,403,0,0,104,True,1,car
0 days 00:00:05.397000,2024-05-26 12:08:10.785063,403,0,0,104,True,1,car
0 days 00:00:06.516000,2024-05-26 12:08:11.105016,403,0,0,104,True,1,car
0 days 00:00:06.516000,2024-05-26 12:08:11.304986,403,0,0,104,True,1,car
0 days 00:00:06.516000,2024-05-26 12:08:11.704926,403,0,0,104,True,1,car
0 days 00:00:06.516000,2024-05-26 12:08:11.904896,403,0,0,104,True,1,car
0 days 00:00:07.597000,2024-05-26 12:08:12.305837,403,0,0,104,True,1,car
0 days 00:00:07.597000,2024-05-26 12:08:12.505807,403,0,0,104,True,1,car
0 days 00:00:07.597000,2024-05-26 12:08:12.665783,403,0,0,104,True,1,car
0 days 00:00:07.597000,2024-05-26 12:08:12.985735,403,0,0,104,True,1,car
0 days 00:00:08.597000,2024-05-26 12:08:13.145712,403,0,0,104,True,1,car
0 days 00:00:08.597000,2024-05-26 12:08:13.345682,403,0,0,104,True,1,car
0 days 00:00:08.597000,2024-05-26 12:08:13.545652,403,0,0,104,True,1,car
0 days 00:00:08.597000,2024-05-26 12:08:13.785616,403,0,0,104,True,1,car
0 days 00:00:08.597000,2024-05-26 12:08:13.985586,403,0,0,104,True,1,car
0 days 00:00:09.637000,2024-05-26 12:08:14.345533,403,0,0,104,True,1,car
0 days 00:00:09.637000,2024-05-26 12:08:14.545503,403,0,0,104,True,1,car
0 days 00:00:09.637000,2024-05-26 12:08:14.745473,403,0,0,104,True,1,car
0 days 00:00:09.637000,2024-05-26 12:08:15.025432,403,0,0,104,True,1,car
0 days 00:00:10.437000,2024-05-26 12:08:15.385378,403,0,0,104,True,1,car
0 days 00:00:10.437000,2024-05-26 12:08:15.665336,403,0,0,104,True,1,car
0 days 00:00:10.437000,2024-05-26 12:08:15.825312,403,0,0,104,True,1,car
0 days 00:00:11.677000,2024-05-26 12:08:16.225253,403,0,0,104,True,1,car
0 days 00:00:11.677000,2024-05-26 12:08:16.425222,403,0,0,104,True,1,car
0 days 00:00:11.677000,2024-05-26 12:08:16.585199,403,0,0,104,True,1,car
0 days 00:00:11.677000,2024-05-26 12:08:16.745175,403,0,0,104,True,1,car
0 days 00:00:11.677000,2024-05-26 12:08:17.065128,403,0,0,104,True,1,car
0 days 00:00:12.596000,2024-05-26 12:08:17.225104,403,0,0,104,True,1,car
0 days 00:00:12.596000,2024-05-26 12:08:17.505062,403,0,0,104,True,1,car
0 days 00:00:12.596000,2024-05-26 12:08:17.785020,403,0,0,104,True,1,car
0 days 00:00:12.596000,2024-05-26 12:08:17.984990,403,0,0,104,True,1,car
0 days 00:00:13.437000,2024-05-26 12:08:18.264949,403,0,0,104,True,1,car
0 days 00:00:13.437000,2024-05-26 12:08:18.464918,403,0,0,104,True,1,car
0 days 00:00:13.437000,2024-05-26 12:08:18.624895,403,0,0,104,True,1,car
0 days 00:00:13.437000,2024-05-26 12:08:18.825865,403,0,0,104,True,1,car
